,CODGEO,MED
675,02262,18789.3333333333
676,02263,18818.8461538462
677,02264,15576.0
678,02265,17610.8
680,02267,19711.4285714286
681,02268,20083.8095238095
682,02269,18132.7777777778
683,02270,17208.8888888889
684,02271,18981.0
686,02273,18821.6666666667
687,02274,18326.0
688,02275,14515.0
689,02276,19262.6666666667
690,02277,17640.5555555556
692,02279,21003.3333333333
693,02280,20186.6666666667
694,02281,19448.6666666667
695,02282,19031.7391304348
696,02283,16362.0
698,02286,17248.0
699,02287,21459.3333333333
700,02288,18627.1428571429
701,02289,20366.5
702,02290,20828.6666666667
703,02291,19050.0
704,02292,19685.0
705,02293,17210.6666666667
706,02294,22645.5555555556
707,02295,15432.7777777778
708,02296,19942.5
709,02297,22328.0
710,02298,16449.5
711,02299,19269.5
712,02301,18713.2
713,02302,20482.0
714,02303,26948.6666666667
715,02304,13574.0
716,02305,16173.0434782609
717,02306,18042.0833333333
718,02307,19436.1538461538
719,02308,16082.6666666667
720,02309,19054.3333333333
721,02310,19791.3333333333
722,02311,19071.6666666667
723,02312,17055.9259259259
724,02313,16108.0
725,02315,17390.0
726,02316,23101.5384615385
727,02317,21636.25
728,02318,16779.0
729,02319,17318.0
730,02320,21031.6
731,02321,18935.2380952381
732,02322,19877.2222222222
733,02323,21496.5517241379
734,02324,17584.7619047619
735,02325,19725.8333333333
736,02326,20328.7878787879
737,02327,17033.3333333333
738,02328,22180.3225806452
739,02329,21464.6
740,02330,22181.3043478261
741,02331,17082.2222222222
742,02332,17580.0
743,02333,18456.6666666667
744,02334,16257.0
745,02335,19044.6153846154
746,02336,19555.3571428571
747,02337,16857.6
748,02338,17939.0
749,02339,20026.1904761905
750,02340,17765.5
751,02341,19058.5
752,02342,17415.3846153846
756,02346,18494.6666666667
757,02347,22218.0
758,02348,19403.3333333333
760,02350,15525.3333333333
761,02351,18792.0
762,02352,16242.1086956522
763,02353,18315.4166666667
765,02355,20550.4347826087
766,02356,18221.4285714286
768,02358,16474.0
769,02359,19326.0
770,02360,19676.5217391304
771,02361,14988.0
772,02362,20441.4565217391
773,02363,17169.6
774,02364,20244.2857142857
775,02366,18822.2222222222
776,02367,17901.4285714286
777,02368,21818.0
778,02369,15964.0
779,02370,17615.3333333333
780,02371,18642.4
781,02372,19608.1428571429
782,02373,18690.6666666667
783,02374,17664.0
784,02375,21295.0
785,02376,19909.3333333333
786,02377,16576.6666666667
787,02378,18883.0
788,02379,19325.5416666667
790,02381,14664.8484848485
791,02382,20304.0
792,02383,20424.6666666667
794,02385,16404.0
795,02386,17675.3333333333
796,02387,20819.1428571429
797,02388,17776.25
798,02389,18774.0
799,02390,18642.8571428571
800,02391,16395.0
801,02392,20747.2222222222
802,02393,20230.0
803,02395,18182.5
805,02397,18137.619047619
806,02398,18589.1666666667
807,02399,19856.25
808,02400,21707.9166666667
809,02401,16948.0
811,02403,17618.8461538462
812,02404,17983.9130434783
813,02405,17642.0
814,02406,19560.6666666667
815,02407,21063.8095238095
816,02408,15650.0
817,02409,17088.0
818,02410,23628.3333333333
819,02411,19590.0
820,02412,18414.1666666667
821,02413,18664.0
822,02414,17140.0
823,02415,20327.619047619
824,02416,16540.0
825,02417,17518.5
826,02418,17382.6666666667
827,02419,19610.4761904762
828,02420,20582.3076923077
830,02422,16943.3333333333
831,02423,18027.1428571429
832,02424,18198.0
833,02425,16892.6666666667
834,02426,19174.8
835,02427,17405.5555555556
837,02429,19422.0833333333
838,02430,17467.1428571429
839,02431,19501.1111111111
840,02432,18627.4285714286
841,02433,18739.3333333333
842,02434,21109.6
844,02438,21838.8888888889
845,02439,18664.4444444444
846,02440,18118.6666666667
847,02441,22220.0
849,02443,21878.8888888889
850,02444,15012.8
851,02445,17991.4285714286
852,02446,23015.2777777778
853,02447,17491.4285714286
854,02448,16809.8333333333
856,02450,17191.3333333333
857,02451,18380.6896551724
858,02452,19721.4285714286
859,02453,18283.3333333333
860,02454,18383.3333333333
861,02455,18883.3333333333
862,02456,18703.75
863,02457,17183.3333333333
864,02458,19663.3333333333
865,02459,23170.0
866,02460,17629.4444444444
867,02461,19722.0
868,02462,19011.0
870,02464,18923.3333333333
871,02465,20062.0
872,02466,19718.5714285714
874,02468,16270.6666666667
875,02469,17367.3333333333
876,02470,16486.5
877,02471,18343.9130434783
878,02472,17511.2
879,02473,18446.1290322581
880,02474,18250.9523809524
881,02475,20340.0
882,02476,16313.3333333333
883,02477,21637.0
884,02478,18552.0
886,02480,19209.5652173913
887,02481,26325.5
889,02483,20388.0952380952
890,02484,20051.1111111111
891,02485,24407.4285714286
892,02486,16382.5
893,02487,21726.6666666667
894,02488,17864.6666666667
895,02489,21613.8095238095
896,02490,25310.0
897,02491,17357.3333333333
898,02492,18249.3333333333
899,02493,19146.6666666667
900,02494,18794.0
901,02495,17963.5
902,02496,22814.0
903,02497,19886.6666666667
904,02498,17898.6666666667
906,02500,16458.0
908,02502,14952.8571428571
909,02503,17555.2380952381
910,02504,17196.6666666667
911,02505,21007.0
912,02506,21350.5
914,02508,20696.0
915,02509,20403.1428571429
916,02510,21101.4285714286
917,02511,15277.5
918,02512,20514.0
919,02513,16772.2222222222
920,02514,19602.0
923,02517,17719.5833333333
924,02518,20248.0
925,02519,16088.6666666667
926,02520,18505.5555555556
927,02521,21275.0
930,02524,20767.3333333333
931,02525,21504.0
933,02527,19225.6
934,02528,22013.5
935,02529,17123.5
937,02531,18158.3333333333
938,02532,19050.3333333333
939,02533,19577.3333333333
941,02535,18067.3333333333
942,02536,18565.15
943,02537,21020.4347826087
945,02539,17396.1111111111
946,02540,21500.0
947,02541,20059.0
948,02542,21547.5
949,02543,17948.5714285714
950,02544,16878.75
951,02545,19507.619047619
952,02546,18164.5
954,02548,17766.6666666667
955,02549,20761.5
956,02550,15345.3846153846
957,02551,16278.5714285714
958,02552,18952.6666666667
959,02553,18558.6666666667
960,02554,21680.0
961,02555,19015.0
963,02557,19461.75
964,02558,15801.3793103448
965,02559,17256.6666666667
966,02560,19810.6666666667
967,02561,23794.0
968,02562,17975.4166666667
969,02563,19230.5555555556
970,02564,19282.4
971,02565,20565.7142857143
972,02566,19678.5
973,02567,15556.8965517241
974,02568,24608.75
975,02569,15903.0
976,02570,17169.3333333333
977,02571,21313.4782608696
978,02572,23543.8095238095
980,02574,16899.6
981,02575,17137.2222222222
982,02576,20141.4285714286
985,02579,17857.8571428571
986,02580,17583.3333333333
987,02581,19269.1739130435
990,02584,19515.2380952381
991,02585,21976.45
992,02586,19588.6666666667
993,02587,21184.2857142857
995,02589,23161.0
996,02590,19944.7619047619
997,02591,18905.0
998,02592,20814.6666666667
999,02593,22076.4
1000,02594,18753.0
1001,02595,24030.6666666667
1002,02596,19453.0
1004,02598,21989.3333333333
1005,02599,17692.5
1006,02600,18451.9047619048
1007,02601,19813.9130434783
1008,02602,16780.5555555556
1010,02605,17857.6666666667
1013,02608,15535.0
1015,02610,20783.3333333333
1016,02612,16599.5238095238
1017,02613,19898.8
1018,02614,17890.8695652174
1019,02615,23067.5
1020,02616,16896.1111111111
1021,02617,19136.4666666667
1022,02618,17527.1428571429
1023,02619,20720.6666666667
1024,02620,18102.0
1025,02621,23665.0
1027,02623,15554.5833333333
1028,02624,18642.7272727273
1029,02625,15136.1538461538
1030,02626,21454.6153846154
1031,02627,20158.8
1032,02628,22545.5555555556
1033,02629,16923.0434782609
1034,02631,18088.8
1038,02635,18230.5
1039,02636,20157.3333333333
1040,02637,21444.2857142857
1041,02638,20110.0
1042,02639,18719.1304347826
1043,02640,16332.5
1044,02641,14351.0
1045,02642,15831.6666666667
1046,02643,20454.6666666667
1047,02644,20379.6666666667
1048,02645,18403.0
1051,02648,16774.7826086957
1052,02649,19330.5
1053,02650,17595.0
1054,02651,20470.5
1055,02652,18536.1904761905
1056,02653,21340.0
1058,02655,19780.4166666667
1059,02656,20662.6086956522
1060,02657,16115.4166666667
1061,02658,19385.0
1062,02659,23631.4814814815
1064,02661,21294.0
1065,02662,18650.0
1066,02663,19626.6666666667
1067,02664,22903.0769230769
1068,02665,20201.6
1069,02666,14676.0
1070,02667,20816.1904761905
1071,02668,15613.0
1072,02669,20830.3571428571
1073,02670,18518.0952380952
1074,02671,16096.0
1075,02672,20185.2631578947
1076,02673,19021.25
1078,02675,19955.3333333333
1079,02676,17834.4444444444
1080,02677,18586.0
1082,02679,18029.2307692308
1083,02680,18900.9523809524
1084,02681,16602.0
1085,02682,22190.6666666667
1086,02683,14274.7619047619
1087,02684,15346.8461538462
1088,02685,18285.2
1089,02686,19319.3333333333
1090,02687,22367.1428571429
1094,02691,15869.0
1095,02693,20048.6666666667
1096,02694,19606.1904761905
1099,02697,20140.8695652174
1101,02699,18643.6
1102,02701,20366.0
1103,02702,20832.0
1104,02703,17844.4
1105,02704,17656.0
1106,02705,17812.9333333333
1107,02706,20099.3333333333
1108,02707,17101.3333333333
1109,02708,20872.1527777778
1110,02709,16742.5
1111,02710,18765.7142857143
1112,02711,20317.8260869565
1113,02712,20451.0
1114,02713,17772.380952381
1115,02714,18322.0
1117,02716,21100.303030303
1118,02717,18303.311965812
1119,02718,21497.9166666667
1120,02719,18672.5833333333
1121,02720,16017.0
1122,02721,19453.0769230769
1123,02722,15980.8
1126,02725,17138.0952380952
1127,02726,19851.1111111111
1128,02727,17023.8888888889
1129,02728,18205.2380952381
1131,02730,15859.4444444444
1132,02731,17709.3333333333
1133,02732,17726.8
1134,02733,20779.2307692308
1135,02734,19944.6666666667
1137,02736,19016.8
1138,02737,16990.3333333333
1139,02738,15929.6428571429
1140,02739,22830.4761904762
1141,02740,18936.0
1142,02741,17309.5238095238
1143,02742,16873.5
1144,02743,18085.0694444444
1146,02745,17174.0
1147,02746,17171.0
1149,02748,21094.0
1150,02749,21471.1111111111
1151,02750,18303.0
1152,02751,18964.6666666667
1153,02752,18155.3571428571
1154,02753,16319.0476190476
1155,02754,19921.4285714286
1156,02755,18569.3333333333
1157,02756,21676.9565217391
1158,02757,15227.5757575758
1159,02758,17597.3333333333
1160,02759,15326.2916666667
1161,02760,16150.6896551724
1162,02761,20003.6842105263
1163,02762,18067.3333333333
1164,02763,18570.0
1166,02765,23248.4
1167,02766,17554.6153846154
1168,02767,21882.5
1169,02768,18723.8095238095
1170,02769,17427.1428571429
1171,02770,21311.3333333333
1173,02772,20581.6666666667
1175,02774,19789.3333333333
1176,02775,19226.5
1177,02776,17005.5333333333
1178,02777,21319.2857142857
1179,02778,18447.5
1180,02779,16334.0
1181,02780,17970.4347826087
1182,02781,20416.0869565217
1183,02782,18901.8333333333
1184,02783,17278.0769230769
1185,02784,16896.6666666667
1186,02785,19555.2380952381
1187,02786,17682.2222222222
1188,02787,19395.0
1189,02788,17504.0
1190,02789,16469.5833333333
1191,02790,19804.1666666667
1192,02791,23233.5
1193,02792,19276.0
1194,02793,18081.3333333333
1195,02794,23938.2463768116
1196,02795,17877.0
1198,02797,18557.619047619
1199,02798,18944.347826087
1200,02799,17247.9166666667
1201,02800,21370.4761904762
1202,02801,18800.9523809524
1203,02802,16390.0
1204,02803,19626.5384615385
1205,02804,20457.619047619
1206,02805,17206.0
1207,02806,17512.0
1208,02807,21217.5
1209,02808,15971.3333333333
1211,02810,17646.0
1212,02811,22474.0
1213,02812,20725.3333333333
1214,02813,16360.0
1215,02814,18221.6666666667
1216,02815,20821.7261904762
1217,02816,18507.3333333333
1219,02818,21986.6666666667
1220,02819,15028.1868131868
1221,02820,20462.7976190476
1222,02821,20151.1111111111
1223,02822,20456.1538461538
1225,02824,23267.2222222222
1226,02826,17510.6666666667
1227,02827,20344.0
1230,02830,16642.6666666667
1231,02831,17588.75
1232,02832,16466.0
1233,02833,18048.6956521739
1234,02834,20173.0
1235,03001,19495.6
1236,03002,17516.6
1237,03003,18086.6666666667
1238,03004,16435.3333333333
1239,03005,15482.6666666667
1240,03006,14970.4761904762
1241,03007,21154.6666666667
1242,03008,16846.6666666667
1243,03009,17660.0
1244,03010,18270.7692307692
1245,03011,18339.3333333333
1246,03012,19530.9523809524
1247,03013,20469.3333333333
1248,03014,16693.4782608696
1249,03015,19895.7692307692
1250,03016,19786.6666666667
1251,03017,14728.5
1252,03018,17540.0
1253,03019,18256.0
1254,03020,17095.5
1255,03021,18474.7619047619
1256,03022,17271.6
1257,03023,20294.6666666667
1258,03024,16904.0
1259,03025,19021.75
1260,03026,20846.1688311688
1261,03027,16787.0
1262,03028,16735.3333333333
1263,03029,18768.0
1264,03030,18861.6666666667
1265,03031,18494.6666666667
1266,03032,17393.3333333333
1267,03033,18480.5555555556
1268,03034,17824.0256410256
1269,03035,16120.5
1270,03036,18545.0
1271,03037,15444.0
1272,03038,20651.6
1273,03039,18286.6666666667
1274,03040,22948.8095238095
1275,03041,16801.3333333333
1276,03042,16592.8
1277,03043,17833.5
1278,03044,21185.2380952381
1279,03045,18581.0
1280,03046,16354.4
1281,03047,17302.0
1282,03048,17863.3333333333
1283,03049,19647.3333333333
1284,03050,13828.6666666667
1285,03051,16187.0
1286,03052,20010.2434782609
1287,03053,18657.0
1288,03054,19035.7692307692
1289,03055,19271.0
